latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,firms_source,request_start_date
-32.80482,-70.95209,331.43,0.44,0.38,2021-10-08,1819,N,VIIRS,n,2,302.3,3.29,D,2,VIIRS_SNPP_SP,2021-10-04
-32.80283,-70.95084,317.01,0.41,0.37,2021-10-09,537,N,VIIRS,n,2,280.73,1.32,N,2,VIIRS_SNPP_SP,2021-10-09
-32.80205,-70.95525,300.8,0.41,0.37,2021-10-09,537,N,VIIRS,n,2,280.54,1.32,N,2,VIIRS_SNPP_SP,2021-10-09
-32.78676,-71.48716,306.3,0.42,0.38,2021-10-09,537,N,VIIRS,n,2,279.52,1.13,N,0,VIIRS_SNPP_SP,2021-10-09
-32.76244,-71.4811,307.2,0.42,0.38,2021-10-09,537,N,VIIRS,n,2,281.52,1.04,N,2,VIIRS_SNPP_SP,2021-10-09
-32.75977,-71.4757,297.06,0.42,0.38,2021-10-09,537,N,VIIRS,n,2,278.96,0.37,N,2,VIIRS_SNPP_SP,2021-10-09
-33.60772,-70.74516,320.7,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,280.17,2.25,N,0,VIIRS_SNPP_SP,2021-10-09
-33.53587,-71.09605,319.02,0.41,0.37,2021-10-09,538,N,VIIRS,n,2,279.09,2.01,N,0,VIIRS_SNPP_SP,2021-10-09
-33.53246,-71.09523,300.69,0.41,0.37,2021-10-09,538,N,VIIRS,n,2,279.86,0.82,N,0,VIIRS_SNPP_SP,2021-10-09
-33.36866,-70.8079,311.26,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,278.62,1.12,N,0,VIIRS_SNPP_SP,2021-10-09
-33.29465,-70.72852,325.84,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,282.44,2.52,N,2,VIIRS_SNPP_SP,2021-10-09
-33.2099,-70.71355,301.68,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,277.53,0.7,N,0,VIIRS_SNPP_SP,2021-10-09
-33.20651,-70.71272,337.5,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,282.1,14.36,N,0,VIIRS_SNPP_SP,2021-10-09
-33.20577,-70.71703,334.65,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,279.94,10.68,N,0,VIIRS_SNPP_SP,2021-10-09
-33.20312,-70.71187,340.39,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,279.92,14.36,N,0,VIIRS_SNPP_SP,2021-10-09
-33.20238,-70.71616,331.2,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,280.92,10.68,N,0,VIIRS_SNPP_SP,2021-10-09
-33.19679,-70.76893,319.61,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,279.94,2.54,N,0,VIIRS_SNPP_SP,2021-10-09
-33.18764,-70.6585,306.76,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,278.86,0.93,N,0,VIIRS_SNPP_SP,2021-10-09
-33.18425,-70.65766,306.05,0.4,0.37,2021-10-09,538,N,VIIRS,n,2,277.78,0.93,N,0,VIIRS_SNPP_SP,2021-10-09
-32.80312,-70.95326,344.26,0.49,0.49,2021-10-09,1800,N,VIIRS,n,2,301.83,6.06,D,2,VIIRS_SNPP_SP,2021-10-09
-32.76262,-71.47459,367.0,0.42,0.61,2021-10-10,1922,N,VIIRS,h,2,295.26,6.0,D,0,VIIRS_SNPP_SP,2021-10-09
-32.75704,-71.47653,342.33,0.42,0.61,2021-10-10,1922,N,VIIRS,n,2,297.86,5.07,D,2,VIIRS_SNPP_SP,2021-10-09
-33.29711,-70.73012,305.5,0.37,0.58,2021-10-11,500,N,VIIRS,n,2,283.75,0.91,N,2,VIIRS_SNPP_SP,2021-10-09
-32.80506,-70.95168,307.98,0.39,0.59,2021-10-11,500,N,VIIRS,n,2,282.04,1.81,N,2,VIIRS_SNPP_SP,2021-10-09
-32.80392,-70.95616,319.14,0.39,0.59,2021-10-11,500,N,VIIRS,n,2,283.99,1.81,N,2,VIIRS_SNPP_SP,2021-10-09
-32.79853,-70.9542,301.45,0.39,0.59,2021-10-11,500,N,VIIRS,n,2,281.34,0.95,N,0,VIIRS_SNPP_SP,2021-10-09
-32.80319,-70.9513,312.89,0.53,0.67,2021-10-11,640,N,VIIRS,n,2,281.44,1.52,N,2,VIIRS_SNPP_SP,2021-10-09
-32.80292,-70.95696,295.08,0.53,0.67,2021-10-11,640,N,VIIRS,n,2,281.97,1.52,N,2,VIIRS_SNPP_SP,2021-10-09
-32.89401,-70.68667,342.02,0.51,0.49,2021-10-11,1903,N,VIIRS,l,2,312.15,5.34,D,0,VIIRS_SNPP_SP,2021-10-09
-33.20225,-70.77687,333.87,0.44,0.39,2021-10-12,1844,N,VIIRS,n,2,288.44,4.2,D,0,VIIRS_SNPP_SP,2021-10-09
-32.80211,-70.95412,333.19,0.44,0.38,2021-10-12,1844,N,VIIRS,n,2,289.97,4.6,D,2,VIIRS_SNPP_SP,2021-10-09
-33.56281,-70.81522,337.93,0.4,0.37,2021-10-13,1825,N,VIIRS,n,2,304.31,1.93,D,0,VIIRS_SNPP_SP,2021-10-09
-32.83501,-71.00518,332.61,0.4,0.37,2021-10-13,1825,N,VIIRS,n,2,304.11,1.98,D,0,VIIRS_SNPP_SP,2021-10-09
-32.80252,-70.95414,337.66,0.4,0.44,2021-10-14,1807,N,VIIRS,n,2,301.43,3.75,D,2,VIIRS_SNPP_SP,2021-10-14
-32.80341,-70.95607,295.1,0.54,0.42,2021-10-15,525,N,VIIRS,n,2,281.19,1.8,N,2,VIIRS_SNPP_SP,2021-10-14
-32.76166,-71.47497,296.67,0.57,0.43,2021-10-15,525,N,VIIRS,n,2,277.54,1.09,N,2,VIIRS_SNPP_SP,2021-10-14
-32.79388,-70.91773,340.31,0.37,0.58,2021-10-15,1748,N,VIIRS,n,2,301.68,8.79,D,0,VIIRS_SNPP_SP,2021-10-14
-32.79361,-70.91358,367.0,0.37,0.58,2021-10-15,1748,N,VIIRS,h,2,304.89,8.79,D,0,VIIRS_SNPP_SP,2021-10-14
-33.21088,-70.72067,298.55,0.61,0.53,2021-10-16,506,N,VIIRS,n,2,278.81,2.47,N,0,VIIRS_SNPP_SP,2021-10-14
-33.20916,-70.70586,299.89,0.61,0.53,2021-10-16,506,N,VIIRS,n,2,276.92,1.87,N,0,VIIRS_SNPP_SP,2021-10-14
-33.20607,-70.7188,332.8,0.61,0.53,2021-10-16,506,N,VIIRS,n,2,279.34,6.72,N,0,VIIRS_SNPP_SP,2021-10-14
-32.79949,-70.95362,296.9,0.32,0.55,2021-10-16,506,N,VIIRS,n,2,281.05,1.28,N,2,VIIRS_SNPP_SP,2021-10-14
-33.20917,-70.71512,356.93,0.68,0.74,2021-10-16,647,N,VIIRS,n,2,278.98,12.76,N,0,VIIRS_SNPP_SP,2021-10-14
-33.20735,-70.71613,355.44,0.68,0.74,2021-10-16,647,N,VIIRS,n,2,279.29,11.49,N,0,VIIRS_SNPP_SP,2021-10-14
-32.76396,-70.8397,334.28,0.69,0.74,2021-10-16,1729,N,VIIRS,n,2,304.15,14.46,D,0,VIIRS_SNPP_SP,2021-10-14
-32.75687,-70.83874,339.23,0.69,0.74,2021-10-16,1729,N,VIIRS,n,2,300.01,14.46,D,0,VIIRS_SNPP_SP,2021-10-14
-32.75666,-70.83148,367.0,0.69,0.74,2021-10-16,1729,N,VIIRS,h,2,301.03,14.46,D,0,VIIRS_SNPP_SP,2021-10-14
-32.76104,-70.8291,346.42,0.61,0.54,2021-10-16,1909,N,VIIRS,n,2,306.44,44.61,D,0,VIIRS_SNPP_SP,2021-10-14
-32.75621,-70.83091,350.96,0.61,0.54,2021-10-16,1909,N,VIIRS,n,2,311.11,44.61,D,0,VIIRS_SNPP_SP,2021-10-14
-32.75308,-70.81779,367.0,0.62,0.54,2021-10-16,1909,N,VIIRS,l,2,361.36,523.32,D,0,VIIRS_SNPP_SP,2021-10-14
-32.75154,-70.81131,367.0,0.62,0.54,2021-10-16,1909,N,VIIRS,h,2,349.02,252.15,D,0,VIIRS_SNPP_SP,2021-10-14
-32.74999,-70.80482,352.96,0.62,0.54,2021-10-16,1909,N,VIIRS,n,2,306.77,252.15,D,0,VIIRS_SNPP_SP,2021-10-14
-32.74825,-70.81959,339.38,0.62,0.54,2021-10-16,1909,N,VIIRS,n,2,306.23,14.25,D,0,VIIRS_SNPP_SP,2021-10-14
-32.74669,-70.8131,367.0,0.62,0.54,2021-10-16,1909,N,VIIRS,h,2,306.68,30.47,D,0,VIIRS_SNPP_SP,2021-10-14
-32.74512,-70.80652,367.0,0.62,0.54,2021-10-16,1909,N,VIIRS,h,2,305.03,30.47,D,0,VIIRS_SNPP_SP,2021-10-14
-32.76139,-71.4267,315.08,0.33,0.55,2021-10-17,628,N,VIIRS,n,2,279.79,1.24,N,0,VIIRS_SNPP_SP,2021-10-14
-32.75743,-71.47665,327.86,0.33,0.55,2021-10-17,628,N,VIIRS,n,2,280.59,2.28,N,2,VIIRS_SNPP_SP,2021-10-14
-32.80375,-70.95188,335.98,0.51,0.41,2021-10-17,1851,N,VIIRS,n,2,310.26,4.06,D,2,VIIRS_SNPP_SP,2021-10-14
-32.75884,-71.47397,335.07,0.49,0.4,2021-10-17,1851,N,VIIRS,n,2,306.39,5.09,D,2,VIIRS_SNPP_SP,2021-10-14
-33.29673,-70.73028,308.68,0.4,0.44,2021-10-18,609,N,VIIRS,n,2,283.58,1.22,N,2,VIIRS_SNPP_SP,2021-10-14
-33.29262,-70.72966,305.15,0.4,0.44,2021-10-18,609,N,VIIRS,n,2,282.81,0.82,N,2,VIIRS_SNPP_SP,2021-10-14
-32.80411,-70.95329,312.17,0.57,0.43,2021-10-18,609,N,VIIRS,n,2,284.31,2.7,N,2,VIIRS_SNPP_SP,2021-10-14
-32.80008,-70.95264,296.38,0.57,0.43,2021-10-18,609,N,VIIRS,n,2,282.28,0.79,N,2,VIIRS_SNPP_SP,2021-10-14
-32.78821,-71.48582,298.32,0.54,0.42,2021-10-18,609,N,VIIRS,n,2,280.5,1.01,N,0,VIIRS_SNPP_SP,2021-10-14
-32.75395,-70.81727,299.17,0.39,0.44,2021-10-18,609,N,VIIRS,n,2,282.47,2.52,N,0,VIIRS_SNPP_SP,2021-10-14
-32.75349,-70.82145,337.41,0.39,0.44,2021-10-18,609,N,VIIRS,n,2,284.24,5.33,N,0,VIIRS_SNPP_SP,2021-10-14
-32.80297,-70.95312,342.0,0.38,0.36,2021-10-18,1832,N,VIIRS,n,2,316.2,4.33,D,2,VIIRS_SNPP_SP,2021-10-14
-33.29464,-70.72908,308.51,0.39,0.37,2021-10-19,550,N,VIIRS,n,2,287.87,1.56,N,2,VIIRS_SNPP_SP,2021-10-19
-33.16898,-71.54312,306.81,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,279.36,0.86,N,0,VIIRS_SNPP_SP,2021-10-19
-33.15076,-70.83258,296.41,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,285.64,0.52,N,2,VIIRS_SNPP_SP,2021-10-19
-33.09597,-71.17694,324.92,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,286.71,1.39,N,0,VIIRS_SNPP_SP,2021-10-19
-33.09535,-71.18105,296.29,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,285.55,1.39,N,0,VIIRS_SNPP_SP,2021-10-19
-33.09263,-71.17618,319.62,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,287.51,1.39,N,0,VIIRS_SNPP_SP,2021-10-19
-33.09201,-71.18027,308.55,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,287.39,1.39,N,0,VIIRS_SNPP_SP,2021-10-19
-33.0914,-71.18437,304.45,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,285.59,0.86,N,0,VIIRS_SNPP_SP,2021-10-19
-32.80516,-70.95224,322.77,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,283.95,5.15,N,2,VIIRS_SNPP_SP,2021-10-19
-32.80453,-70.95641,297.88,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,286.2,3.58,N,2,VIIRS_SNPP_SP,2021-10-19
-32.8018,-70.95153,342.35,0.39,0.36,2021-10-19,550,N,VIIRS,n,2,287.6,5.15,N,2,VIIRS_SNPP_SP,2021-10-19
-33.29502,-70.72639,326.9,0.44,0.39,2021-10-20,532,N,VIIRS,n,2,285.3,1.93,N,2,VIIRS_SNPP_SP,2021-10-19
-33.48598,-70.79282,337.29,0.5,0.49,2021-10-21,513,N,VIIRS,n,2,280.06,4.77,N,0,VIIRS_SNPP_SP,2021-10-19
-33.29498,-70.72782,312.21,0.5,0.49,2021-10-21,513,N,VIIRS,n,2,283.42,2.14,N,2,VIIRS_SNPP_SP,2021-10-19
-32.80358,-70.95518,303.01,0.52,0.5,2021-10-21,513,N,VIIRS,n,2,282.83,1.62,N,2,VIIRS_SNPP_SP,2021-10-19
-32.80148,-70.95367,302.87,0.43,0.62,2021-10-22,634,N,VIIRS,n,2,281.99,1.03,N,2,VIIRS_SNPP_SP,2021-10-19
-33.36119,-70.66035,339.83,0.41,0.45,2021-10-22,1857,N,VIIRS,n,2,299.79,6.44,D,0,VIIRS_SNPP_SP,2021-10-19
-33.3603,-70.65614,341.61,0.41,0.45,2021-10-22,1857,N,VIIRS,n,2,303.47,6.44,D,0,VIIRS_SNPP_SP,2021-10-19
-33.29681,-71.44764,337.4,0.57,0.43,2021-10-22,1857,N,VIIRS,n,2,301.97,2.04,D,0,VIIRS_SNPP_SP,2021-10-19
-32.8931,-70.68678,338.2,0.42,0.45,2021-10-22,1857,N,VIIRS,l,2,309.78,2.68,D,0,VIIRS_SNPP_SP,2021-10-19
-32.80405,-70.95164,338.16,0.41,0.45,2021-10-22,1857,N,VIIRS,n,2,300.44,4.52,D,2,VIIRS_SNPP_SP,2021-10-19
-33.22342,-70.71298,295.88,0.48,0.48,2021-10-23,615,N,VIIRS,n,2,278.14,1.21,N,0,VIIRS_SNPP_SP,2021-10-19
-33.20888,-70.67384,319.64,0.49,0.48,2021-10-23,615,N,VIIRS,n,2,277.59,2.31,N,0,VIIRS_SNPP_SP,2021-10-19
-33.2008,-70.71027,302.67,0.48,0.48,2021-10-23,615,N,VIIRS,n,2,279.23,1.62,N,0,VIIRS_SNPP_SP,2021-10-19
-32.75819,-71.47555,328.61,0.43,0.46,2021-10-23,615,N,VIIRS,n,2,277.85,3.35,N,2,VIIRS_SNPP_SP,2021-10-19
-33.38607,-71.16101,312.86,0.46,0.47,2021-10-23,616,N,VIIRS,n,2,277.75,1.43,N,0,VIIRS_SNPP_SP,2021-10-19
-33.29613,-70.73011,325.0,0.48,0.48,2021-10-23,616,N,VIIRS,n,2,282.99,2.4,N,2,VIIRS_SNPP_SP,2021-10-19
-33.21979,-70.71491,300.42,0.48,0.48,2021-10-23,616,N,VIIRS,n,2,278.87,1.01,N,0,VIIRS_SNPP_SP,2021-10-19
-32.80289,-70.95237,340.08,0.4,0.37,2021-10-23,1838,N,VIIRS,n,2,312.91,13.13,D,2,VIIRS_SNPP_SP,2021-10-19
-33.6313,-70.61367,296.09,0.44,0.38,2021-10-24,557,N,VIIRS,n,2,279.36,0.46,N,0,VIIRS_SNPP_SP,2021-10-24
-33.29773,-70.72929,295.29,0.43,0.38,2021-10-24,557,N,VIIRS,n,2,283.27,1.16,N,2,VIIRS_SNPP_SP,2021-10-24
-33.29419,-70.72862,313.93,0.43,0.38,2021-10-24,557,N,VIIRS,n,2,285.2,1.16,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80222,-70.94984,303.06,0.42,0.38,2021-10-24,557,N,VIIRS,n,2,281.93,0.94,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80161,-70.95434,306.77,0.42,0.38,2021-10-24,557,N,VIIRS,n,2,283.84,0.94,N,2,VIIRS_SNPP_SP,2021-10-24
-32.78642,-71.48482,308.26,0.41,0.37,2021-10-24,557,N,VIIRS,n,2,280.97,1.07,N,0,VIIRS_SNPP_SP,2021-10-24
-32.75953,-71.47491,336.44,0.41,0.37,2021-10-24,557,N,VIIRS,n,2,280.73,3.24,N,2,VIIRS_SNPP_SP,2021-10-24
-32.75735,-71.47595,327.07,0.41,0.37,2021-10-24,557,N,VIIRS,n,2,280.64,1.87,N,2,VIIRS_SNPP_SP,2021-10-24
-32.75888,-71.47369,336.11,0.45,0.39,2021-10-24,1819,N,VIIRS,l,2,308.76,6.21,D,2,VIIRS_SNPP_SP,2021-10-24
-33.14964,-70.83469,296.42,0.4,0.37,2021-10-25,538,N,VIIRS,n,2,285.48,0.89,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80352,-70.9513,309.83,0.41,0.37,2021-10-25,538,N,VIIRS,n,2,288.57,1.75,N,2,VIIRS_SNPP_SP,2021-10-24
-32.75837,-71.47637,342.96,0.42,0.38,2021-10-25,538,N,VIIRS,n,2,284.31,7.99,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80193,-70.95111,342.45,0.49,0.49,2021-10-25,1801,N,VIIRS,l,2,314.01,10.81,D,2,VIIRS_SNPP_SP,2021-10-24
-32.80129,-70.95361,347.88,0.49,0.49,2021-10-25,1801,N,VIIRS,n,2,313.08,10.74,D,2,VIIRS_SNPP_SP,2021-10-24
-32.75956,-71.47773,342.83,0.52,0.5,2021-10-25,1801,N,VIIRS,n,2,309.27,10.78,D,2,VIIRS_SNPP_SP,2021-10-24
-32.75771,-71.47436,342.98,0.52,0.5,2021-10-25,1801,N,VIIRS,n,2,309.78,6.63,D,2,VIIRS_SNPP_SP,2021-10-24
-32.74022,-71.20104,330.13,0.78,0.78,2021-10-25,1941,N,VIIRS,n,2,302.46,17.7,D,0,VIIRS_SNPP_SP,2021-10-24
-32.7375,-71.19228,367.0,0.78,0.78,2021-10-25,1941,N,VIIRS,h,2,307.01,39.31,D,0,VIIRS_SNPP_SP,2021-10-24
-33.58326,-70.77785,299.75,0.41,0.45,2021-10-26,519,N,VIIRS,n,2,285.8,0.69,N,0,VIIRS_SNPP_SP,2021-10-24
-33.54393,-70.68837,295.92,0.4,0.44,2021-10-26,519,N,VIIRS,n,2,285.43,0.24,N,0,VIIRS_SNPP_SP,2021-10-24
-33.53987,-70.68716,299.42,0.4,0.44,2021-10-26,519,N,VIIRS,n,2,284.57,0.52,N,0,VIIRS_SNPP_SP,2021-10-24
-33.48058,-70.70187,299.29,0.4,0.45,2021-10-26,519,N,VIIRS,n,2,286.96,0.65,N,0,VIIRS_SNPP_SP,2021-10-24
-33.15028,-70.83176,299.87,0.42,0.45,2021-10-26,519,N,VIIRS,n,2,288.49,0.74,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80468,-70.95042,296.11,0.43,0.46,2021-10-26,519,N,VIIRS,n,2,285.01,0.87,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80367,-70.95518,306.03,0.43,0.46,2021-10-26,519,N,VIIRS,n,2,286.69,1.56,N,2,VIIRS_SNPP_SP,2021-10-24
-32.74459,-71.19135,332.71,0.47,0.64,2021-10-26,1742,N,VIIRS,l,2,304.32,3.7,D,0,VIIRS_SNPP_SP,2021-10-24
-32.7388,-71.19693,339.85,0.47,0.64,2021-10-26,1742,N,VIIRS,n,2,303.55,3.7,D,0,VIIRS_SNPP_SP,2021-10-24
-32.75674,-71.47665,331.5,0.42,0.61,2021-10-26,1922,N,VIIRS,n,2,294.93,3.39,D,2,VIIRS_SNPP_SP,2021-10-24
-33.29758,-70.73005,295.96,0.37,0.58,2021-10-27,500,N,VIIRS,n,2,284.34,0.53,N,2,VIIRS_SNPP_SP,2021-10-24
-33.29538,-70.73035,306.35,0.37,0.58,2021-10-27,500,N,VIIRS,n,2,285.32,1.36,N,2,VIIRS_SNPP_SP,2021-10-24
-33.29235,-70.7281,308.91,0.37,0.58,2021-10-27,500,N,VIIRS,n,2,285.28,0.53,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80417,-70.95054,303.52,0.39,0.59,2021-10-27,500,N,VIIRS,n,2,283.18,1.63,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80306,-70.95493,318.74,0.39,0.59,2021-10-27,500,N,VIIRS,n,2,284.85,1.63,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80274,-70.95296,333.44,0.39,0.59,2021-10-27,500,N,VIIRS,n,2,285.09,2.84,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80234,-70.95531,299.72,0.54,0.68,2021-10-27,641,N,VIIRS,n,2,282.86,1.39,N,2,VIIRS_SNPP_SP,2021-10-24
-33.57118,-71.26478,336.23,0.46,0.47,2021-10-27,1903,N,VIIRS,l,2,307.49,3.98,D,0,VIIRS_SNPP_SP,2021-10-24
-33.56035,-71.21487,353.2,0.46,0.47,2021-10-27,1903,N,VIIRS,n,2,307.45,5.23,D,0,VIIRS_SNPP_SP,2021-10-24
-33.55711,-71.24245,338.71,0.46,0.47,2021-10-27,1903,N,VIIRS,n,2,305.03,3.18,D,0,VIIRS_SNPP_SP,2021-10-24
-33.28859,-71.39466,337.97,0.46,0.47,2021-10-27,1903,N,VIIRS,n,2,305.63,3.11,D,0,VIIRS_SNPP_SP,2021-10-24
-32.78162,-70.97115,336.55,0.5,0.49,2021-10-27,1903,N,VIIRS,n,2,302.35,4.26,D,0,VIIRS_SNPP_SP,2021-10-24
-32.77034,-70.96339,341.95,0.5,0.49,2021-10-27,1903,N,VIIRS,n,2,303.52,4.88,D,0,VIIRS_SNPP_SP,2021-10-24
-32.75735,-71.477,333.63,0.47,0.48,2021-10-27,1903,N,VIIRS,n,2,301.85,2.7,D,2,VIIRS_SNPP_SP,2021-10-24
-32.80481,-70.95549,323.38,0.57,0.52,2021-10-28,622,N,VIIRS,n,2,285.43,4.32,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80227,-70.95036,327.15,0.57,0.52,2021-10-28,622,N,VIIRS,n,2,285.14,3.57,N,2,VIIRS_SNPP_SP,2021-10-24
-32.80176,-70.95644,317.37,0.57,0.52,2021-10-28,622,N,VIIRS,n,2,285.3,4.56,N,2,VIIRS_SNPP_SP,2021-10-24
-32.79994,-70.95486,332.36,0.57,0.52,2021-10-28,622,N,VIIRS,n,2,285.0,4.32,N,2,VIIRS_SNPP_SP,2021-10-24
-33.61436,-71.26127,305.93,0.48,0.4,2021-10-29,603,N,VIIRS,n,2,281.56,0.88,N,0,VIIRS_SNPP_SP,2021-10-29
-33.61374,-71.26647,299.4,0.48,0.4,2021-10-29,603,N,VIIRS,n,2,281.46,0.88,N,0,VIIRS_SNPP_SP,2021-10-29
-33.61269,-71.26484,313.28,0.48,0.4,2021-10-29,603,N,VIIRS,n,2,282.0,1.64,N,0,VIIRS_SNPP_SP,2021-10-29
-33.29556,-70.72919,313.91,0.5,0.41,2021-10-29,603,N,VIIRS,n,2,289.81,2.3,N,2,VIIRS_SNPP_SP,2021-10-29
-33.21383,-70.70893,317.26,0.5,0.41,2021-10-29,603,N,VIIRS,n,2,285.74,2.01,N,0,VIIRS_SNPP_SP,2021-10-29
-33.21318,-70.71436,305.64,0.5,0.41,2021-10-29,603,N,VIIRS,n,2,285.33,2.36,N,0,VIIRS_SNPP_SP,2021-10-29
-32.80541,-70.95306,313.56,0.48,0.4,2021-10-29,603,N,VIIRS,n,2,287.58,4.41,N,2,VIIRS_SNPP_SP,2021-10-29
-32.80204,-70.95388,329.52,0.48,0.4,2021-10-29,603,N,VIIRS,n,2,290.63,8.48,N,2,VIIRS_SNPP_SP,2021-10-29
-32.80168,-70.95238,329.53,0.48,0.4,2021-10-29,603,N,VIIRS,n,2,289.65,4.41,N,2,VIIRS_SNPP_SP,2021-10-29
-32.76042,-71.47482,340.39,0.46,0.39,2021-10-29,603,N,VIIRS,n,2,283.99,4.73,N,2,VIIRS_SNPP_SP,2021-10-29
-33.56368,-70.81635,341.25,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,309.23,3.42,D,0,VIIRS_SNPP_SP,2021-10-29
-33.45674,-70.77412,336.29,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,300.19,2.75,D,0,VIIRS_SNPP_SP,2021-10-29
-33.45613,-70.76984,337.07,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,297.55,1.35,D,0,VIIRS_SNPP_SP,2021-10-29
-33.45477,-70.80978,356.92,0.4,0.37,2021-10-29,1826,N,VIIRS,l,2,288.67,4.42,D,0,VIIRS_SNPP_SP,2021-10-29
-33.45198,-70.81475,349.89,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,303.6,4.42,D,0,VIIRS_SNPP_SP,2021-10-29
-33.45139,-70.81047,352.94,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,297.91,4.42,D,0,VIIRS_SNPP_SP,2021-10-29
-32.80444,-70.95408,336.16,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,310.35,3.71,D,2,VIIRS_SNPP_SP,2021-10-29
-32.80383,-70.94981,335.1,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,308.04,3.71,D,2,VIIRS_SNPP_SP,2021-10-29
-32.80367,-70.95057,337.37,0.4,0.37,2021-10-29,1826,N,VIIRS,n,2,310.41,7.6,D,2,VIIRS_SNPP_SP,2021-10-29
-33.29671,-70.72815,319.46,0.38,0.36,2021-10-30,544,N,VIIRS,n,2,290.08,1.75,N,2,VIIRS_SNPP_SP,2021-10-29
-33.15064,-70.83387,298.92,0.38,0.36,2021-10-30,544,N,VIIRS,n,2,287.94,0.83,N,2,VIIRS_SNPP_SP,2021-10-29
-32.80266,-70.95177,317.1,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,287.5,2.38,N,2,VIIRS_SNPP_SP,2021-10-29
-32.78893,-71.48631,299.69,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,283.96,0.54,N,0,VIIRS_SNPP_SP,2021-10-29
-32.78558,-71.48553,297.47,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,284.31,0.49,N,0,VIIRS_SNPP_SP,2021-10-29
-32.76282,-71.47593,322.25,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,284.96,1.62,N,2,VIIRS_SNPP_SP,2021-10-29
-32.76213,-71.4801,311.88,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,285.63,1.62,N,2,VIIRS_SNPP_SP,2021-10-29
-32.76191,-71.47669,340.03,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,286.49,2.0,N,2,VIIRS_SNPP_SP,2021-10-29
-32.76122,-71.48087,305.32,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,285.89,2.0,N,2,VIIRS_SNPP_SP,2021-10-29
-32.75856,-71.47591,308.7,0.39,0.36,2021-10-30,544,N,VIIRS,n,2,284.9,2.0,N,2,VIIRS_SNPP_SP,2021-10-29
-32.80392,-70.95316,328.94,0.54,0.42,2021-10-31,525,N,VIIRS,n,2,286.91,3.04,N,2,VIIRS_SNPP_SP,2021-10-29
-32.80006,-70.95209,314.44,0.54,0.42,2021-10-31,525,N,VIIRS,n,2,285.12,3.04,N,2,VIIRS_SNPP_SP,2021-10-29
-32.78471,-71.48633,298.28,0.57,0.43,2021-10-31,525,N,VIIRS,n,2,284.65,1.22,N,0,VIIRS_SNPP_SP,2021-10-29
-33.16073,-71.54578,303.82,0.56,0.43,2021-10-31,526,N,VIIRS,n,2,281.77,2.3,N,0,VIIRS_SNPP_SP,2021-10-29
-32.80056,-70.95347,306.09,0.64,0.54,2021-11-01,507,N,VIIRS,n,2,275.0,1.67,N,2,VIIRS_SNPP_SP,2021-10-29
-33.29393,-70.72969,302.22,0.37,0.58,2021-11-02,628,N,VIIRS,n,2,283.44,0.83,N,2,VIIRS_SNPP_SP,2021-10-29
